,Query,Prediction,Actual
6579,1 %22 %77he%72e%20 %32*3-6+%32*%33-%36+1%3683+0+2*3-6%3dS%49N(%30)+%30+%316%383%2bS%49N%280%29+%32*3-6+8-%38 or S%49N(%30) %4fr%20SI%4e(%30) %6fr%20  %28 %20sel%65ct%20* %66rom  %20(  %73e%6ce%63t  (  s%6cee%70  %28 %205%20 %20)%20 %20 %29 %20 %20 %29  sd%64o%20 %29 %20#%20,0,1.0
6580,"%2d1%3908%20""  ) %20 w%68ere%20 0+2*3-6+%364%320%3d0+6%3420+S%49N(%30)%20u%6ei%6fn al%6c s%65l%65ct 64%320,%3642%30,6%342%30,6%342%30-%2d ",0,1.0
6581,"%31 ""%20  %29  %20 %29 %20 %20a%6ed 1 a%4ed %6da%6be_se%74  %28 %20 %32*%33-6%2b8%340%33+2%2a3-6+0=2*3-6+%53IN(%30)%2b8%340%33,%3889%39+%32/%32-%31+2%2f2-1%20 %29 %20 and   %20(%20  %20(   %20""n%73yl%20"" %32/2-%31+%38-8%2b=%2bSI%4e(0)%2b2/%32-%31+%53IN(0%29 %22n%73yl%20",0,1.0
6582,wa%69t%66or%20dela%79 '%30:0:%35'%20An%64 %31 a%6ed%201 %61ND  %20(%20  8-%38+%38-%38+%32*3%2d6+'%%27+8-8%2b0=0+'+2*3-6+%32/%32-1+2*3%2d6+S%49N(%30)%20,0,1.0
6583,"-%358%300%20""%20 %29   %4fR %32/2%2d1%20Or%202*%33-%36 or%20 2%2a3%2d6+8-8%2b0+%36872%2bS%49N%280%29+%32*3%2d6%3d2%2f2-1%2b0%2b6872%2b8%2d8%20and%201 %41n%64 %20 (   ""%74cab%20"" %6cike  %22tca%62 ",0,1.0
6584,%73el%65ct%20 %20(%20 c%61se%20wh%65n   %28   %38-8+2%2a3%2d6+2%2f2-%31+4%3415%2b8%2d8+%53IN%280)=2%2f2-1+0%2b2/%32-1%2b2*%33-%36+%320%351 %20) %20 %74h%65n 441%35 e%6cs%65 %63a%73t %20(%20 1%20a%73 %69nt %20)%20 /%20 (  %73el%65ct %30 %66r%6fm dual  %29   e%6ed%20 )  %20fro%6d d%75al--%20,0,1.0
6585,"-6097%25'%20  )  %20 ) %20  %75n%69on %61ll%20se%6ce%63t 3%3990%2c39%390%2c39%390%2c39%390%2c3%3990,%3399%30--%20",0,1.0
6586,1%27 a%4eD%201 %41nd%20 %32*3%2d6+%38-8%2bS%49N(0)+9%3198%3d8-8+8%2d8%2b9198%2d-%20,0,1.0
6587,"1%%20""   %29  %20 %29    or%202*3%2d6 Or%20 2/2-1+%310%322%2b8%2d8=%38-8+0+%53IN%280%29+%28+SI%4e(0)  se%6cec%74 %63ount  %28 %20* %20)   %66r%6fm a%6cl_u%73er%73 t%31,%61ll_users t%32,all_%75sers t%33,%61ll%5fuse%72s %744,all_%75sers t5%20 )%20 -- ",0,1.0
6588,1' %20) %20 %61s %78w%6cf%20where%20 %30+2%2a3%2d6%2b2*3%2d6+%3942%34+%32*3%2d6%3d8-8%2b2%2a3-%36+94%324+%32/%32-1+8-%38 ,0,1.0
6589,"1%20""%20 %29 %20 as %78s%67x%20where%20 %32/%32-1+%3523%39+%38-%38+0%2b2%2a3-6%3d2%2f2%2d1%2b0%2b52%339%2b2*%33-6%2bSIN(0) %75n%69on%20al%6c %73e%6ce%63t %6eu%6cl,%6eul%6c-- ",0,1.0
6590,"%2d773%37'||%20 %28  s%65l%65c%74 'xa%6co%27 %77h%65re%20 9%3219%2b2*%33-6%2b2%2a3%2d6%3d2%2f2-1%2b9%321%39+8%2d8+8-8%20un%69on a%6cl%20se%6ce%63t%2092%319,921%39,921%39,9%321%39# ",0,1.0
6591,"1%'%20aN%44 %31 %41N%44 %63ha%72 %20(  %3120%20 )%20 %7c|%63h%61r %20(  1%306%20 %29 %20||c%68a%72 %20(%20 117%20 )  |%7cc%68ar%20 (%20 %385%20 %20SI%4e(%30)%2b)%2bS%49N%280%29+8%2d8%2b8%2d8+S%49N%280)%3d8-8+%30+%72ege%78p_s%75bs%74ring  %28 %20re%70e%61t %20(  rig%68t %20(%20 %63h%61r%20 (  %399%381  %29 %20,%30 %20)%20 %2c50%3000%300%300%30 %20) %20,%6eull%20 %29 %20 an%64 %200%2b0%2b'%%27+0%2b8-8=%38-%38+S%49N%280%29+%32/2-%31+%27+2*%33-%36+%32*%33-%36 ",0,1.0
6592,"1'+%20 %28  s%65l%65ct 'm%69d%6e'%20w%68ere  8-8%2b0+%38-%38+%32819+%32*3%2d6=8-8%2b8-%38+%328%319 %4fR %30 %4fr%20S%49N%280%29 %4fr%20 8%2d8%2b0+%53IN%280%29+9643+2/%32-1+0=(%2b8%2d8%2b8%2d8 %20se%6cect%20cou%6et %20( %20* %20)  %20from%20do%6da%69n%2ed%6fmai%6es a%73 %741,%64om%61in.c%6flumn%73 %61s%20t%32,do%6da%69n%2eta%62l%65s%20as%20t3%20 %20) %20  %29   %2b' ",0,1.0
6593,"1%20 %29   w%68e%72e  2*3%2d6%2b8%3856+%32*%33-%36+2/%32-%31+%32*3%2d6%3d8%2d8%2b0+885%36 or%202/%32-%31 %6fr%20 SIN(0%29+%32/%32-%31+6%3979+%32/2-%31+0=%38-%38+%53IN%280%29+2/2%2d1%2b0+%6ci%6be%2b2%2f2-1  (%20 'ab%63de%66g%27,%75ppe%72 %20(  %68e%78 %20(  %72a%6edombl%6fb  (%20 50%300%300000%2f2 %20 %29  %20 )%20 %20 %20 )%20   %29 %20 %2d-%20",0,1.0
6594,"%2d56%330%20"" %20) %20 o%52 2%2f2-%31 %4fR 2%2a3%2d6 O%72 2%2f2-%31 |%7c  %38-%38+8-%38+%30+3%3038%2b8-8%3d0+2*3-6%2b0+3%3038%2b2%2f2-%31 ",0,1.0
6595,"%31'%20u%6eio%6e a%6cl%20s%65lect %6eu%6cl,n%75ll%2cnu%6cl%2cnu%6cl%2cnu%6cl,n%75ll%2d-%20",0,1.0
6596,"1 %20)   %77her%65  2%2f2%2d1+9%3012%2b2%2a3-%36+%30=2%2f2-1%2b9012+2/%32-%31 a%6ed%201 a%4eD%20 8-8+8%2d8%2b3%3202+%38-%38+2%2f2-%31=%32*3-6%2blike%2b8-8%2b2*%33-%36  ( %20'%61bc%64e%66g',uppe%72 %20(%20 %68ex%20 ( %20r%61n%64om%62l%6fb%20 %28 %205%300%3000%300%30/%32 %20 )%20   ) %20 %20 %20)  %20 )   -%2d ",0,1.0
6597,%31 %22 %20) %20 wh%65r%65  %32/%32-%31+%386%357%2bSIN(%30)%2b2/2%2d1%3d2%2a3-%36+%3865%37+SIN%280%29+%32*%33-%36+2*%33-%36 ,0,1.0
6598,"-1302%20""%20 %20)   %20) %20 %20a%73 %72s%68r %77h%65r%65 %202%2f2%2d1+%328%300+%32*%33-%36=%328%300+%38-8%2b0%20O%72 2%2a3%2d6 %6fR 2*3%2d6 Or %208-%38+0%2b4%3747%2b2*3%2d6%3d8-8+8-%38+%64b%6ds_%75t%69lity.%73q%6cid_to%5fsq%6chash%2b8-%38+0%2b0  %20(%20 %20 (   c%68r%20 (  1%313%20 )%20 |%7cchr%20 ( %201%313 %20)  |%7cc%68r %20(%20 1%312  )%20 |%7cchr %20( %20106  )%20 %7c|chr  %28 %2011%33  )%20 %7c|  %28  %73ele%63t%20  (%20 c%61s%65 wh%65n %20 %28   2*%33-%36+%347%347+S%49N(%30)=%53IN(%30)%2b2%2a3-%36+%32*%33-6%2b0+%34747+2%2a3-6%20 %29  %20t%68e%6e 1%20else%200 e%6ed %20) %20 %66ro%6d %64u%61l%20 )%20 |%7cch%72 %20(%20 %3113 %20)  %7c|%63h%72  ( %2012%32  %29 %20||%63hr%20 (%20 118  %29  %7c|%63h%72  %28 %2012%32  )%20 ||ch%72 %20(%20 %311%33 %20 )%20 %20 %29 %20 %20 )%20 -%2d ",0,1.0
6599,%31 %77h%65r%65  %32/2-%31+%30+S%49N%280)+%31519+2/%32-1%3d8%2d8%2b1%3519%2bS%49N(0%29 ,0,1.0
6600,"1 ""%20where%20 %53IN(%30)+3%3080%2b2%2f2-1=8-8+%330%380%2b0%2b2%2a3%2d6 %4fr%208%2d8 %4fr %53IN(0%29 %6fr  %20(%20 %73ele%63t%202%2a %20(  %69f%20  (  %20 (%20 %20se%6cec%74 %2a fro%6d %20 (%20 %73el%65ct c%6fn%63a%74 %20( %200x%371717%306%6171%2c %20(%20 %73elec%74   ( %20e%6ct  %28 %20 2%2a3%2d6%2b8%3113%2b2*%33-6=0+0%2b8%3113%2c1%20 %20)%20 %20 %29     %29  ,0%787%317%617%367a7%31,%30x%378 %20 %29 %20  %29   %73 %20)%20 %2c %3844%367%344073%370%395%3516%310%2c 8446%374%340%373%370%395%35161%30 %20 )%20  %20)%20 %20  %29 %20--%20",0,1.0
6601,%31%%27 %20 )   %20) %20 %20 )  %20A%4eD%201%20AND%20 %20(%20 %20S%49N(0)+9%340%34+%32*%33-6+%30=SI%4e(%30)+S%49N%280%29+839%30+%53I%4e(%30)%2b2*3-%36+%32/%32-1%20 %29 %20*83%390 and%20 %20 %28   %20( %20 %20 (  %208%2d8+%30+'%'%2b2/2-%31=%38-8+%32*3-%36+'%2b2%2f2-%31 ,0,1.0
6602,"%2d270%34 "" %20)   %75ni%6fn%20al%6c %73e%6cect%201%332%33,%3132%33,13%323,%3132%33,%3132%33,1%332%33,1%332%33,%3132%33,1%3323-%2d ",0,1.0
6603,%31%%27 %20 %29  %20 )%20  %20A%6ed %31 %41ND%20 0%2b0%2b42%341+S%49N%280)%2bSI%4e(0)=%38-%38+%63onv%65rt+%53IN(0)+%32/2%2d1  ( %20i%6et%2c  %28  %73e%6cec%74 %63h%61r %20( %2011%33 %20)  %2bch%61r %20(%20 1%313  %29  %2bch%61r %20( %201%312%20 %29 %20+%63har%20 (%20 %3106 %20)%20 +cha%72 %20(%20 %311%33  %29  %2b %20(  s%65le%63t%20  (%20 ca%73e %77he%6e   %28 %20 %30+%53I%4e(%30)%2b4241%2b8-%38+8%2d8+S%49N(0)=%32/%32-%31+0%2b2*3%2d6%2bS%49N(%30)+%342%341%2b0%20 %29   %74h%65n c%68ar%20 (  49%20 %29   %65lse %63ha%72 %20(  %348%20 )  %20e%6ed %20 ) %20  )%20  +%63har  (%20 1%313%20 %29  +char%20 %28  %3122%20 %29  %2bchar %20( %201%318%20 )%20 +c%68ar %20(%20 1%322%20 )%20 +%63ha%72 %20(%20 11%33 %20 %29  %20 )  %20 %20) %20 a%6ed  %20 (%20 %20 (%20 %20 %27%%27+%38-8%2b2/2-1%3d0+2%2a3-6%2b2*3-6%2b'%2b2*%33-6+8%2d8 ,0,1.0
6604,"%31'  %20)%20  %20)  %20 %20)%20 %20a%4ed %31 %61Nd  %20( %20s%65lec%74 %32* %20(%20 %69f%20 %20(   %20( %20 %73e%6cec%74 %2a %66rom%20 %20(%20 s%65l%65c%74 %63on%63at  (%20 0x7%3171%3706%617%31, %20(%20 %73e%6cect  %20(  el%74  (  %202%2a3-6+3%348%34+2*%33-6%3dSI%4e(0%29+%53I%4e(%30)%2b8-8%2b348%34,%31+%32/%32-1+SI%4e(0%29 %20 ) %20  ) %20 %20 )  ,0%787%317%617%367%6171,%30x78%20 %20)%20  %20)%20 %20s %20) %20, %3844674%34073709%355%316%310%2c %38446%374%340%373%370%395516%310%20 %20)%20 %20 %29 %20  %20) %20 %61n%64 %20 %20(%20   %28 %20   (  %202%2f2%2d1+8%2d8%2b't%7ab%70'%2b8%2d8=2*%33-6+%32*3-6+%27tzbp+2%2f2%2d1 ",0,1.0
6605,1%' %20)  %20a%4eD 1 %41n%64  0%2b2*3%2d6+%391%398+2%2f2-%31+%53I%4e(%30)%3d2%2f2%2d1%2b91%398-%2d+%32*%33-6+%32*3-6%2b2%2a3-6%20,0,1.0
6606,"%31 ""%20 %20)%20 %20 %29 %20 %20And 1 a%6ed  %38-%38+%32*3-6%2b43%386%3d2%2a3%2d6+0%2butl%5finadd%72.ge%74_h%6fst_addre%73s %20(%20 c%68r  (%20 1%313  )%20 ||%63h%72 %20( %2011%33 %20)  %7c|%63hr %20( %20112 %20) %20|%7cchr  (  %3106%20 %29  %7c|ch%72 %20(%20 1%313 %20)%20 o%52 %38-%38 %7c|  %28  se%6cec%74 %20 %28 %20c%61s%65 %77he%6e   %28 %20 2/%32-1%2b8-8%2b43%386%2bSIN(%30)+%32*3-6%2b8-%38=%32/2-%31+0+0%2b4%338%36 %20)%20  %74h%65n %31 %65l%73e %30 en%64 %20)  %20fro%6d dual  %29 %20|%7cc%68r  %28  113%20 %29  |%7cch%72  (%20 %312%32 %20)%20 %7c|%63hr%20 %28  %3118%20 %29 %20||c%68r%20 ( %201%322  %29  %7c|c%68r %20(%20 %3113%20  )  %20 )%20  %20a%6ed%20  %20(%20   %28    ""s%6dn%77 ""%20l%69k%65  %22sm%6ew%20",0,1.0
6607,"1%27 %20 )  %20 %29     %29 %20 %61Nd %31 aNd %65l%74 %20(%20 %20S%49N%280%29+%53I%4e(%30)+%32506%2b2%2f2-%31=2%2a3-6+8%2d8%2b2383,23%383+SIN%280%29+8-%38  %29 %20 an%64 %20  (  %20 ( %20 %20 (  %20'%62jr%6a'%2b2%2f2%2d1+S%49N(%30)%2b0%2b8-8=0+2*3%2d6%2b'b%6arj%2bS%49N%280%29 ",0,1.0
6608,"%31'%7c|  %28 %20s%65lect '%78as%70'%20fr%6fm d%75a%6c %77h%65r%65 %20402%35+%53IN%280)+8%2d8=%53I%4e(%30)%2b40%325+%53IN(0%29+0%20AND %31 %41ND%20e%78p%20 (  %7e  (%20 s%65lect %2a f%72om  %20(%20 %73e%6ce%63t%20co%6ec%61t%20 ( %200%78717%317%306%617%31, %20( %20sel%65ct%20 %20(  e%6ct%20 %28 %20 0%2bS%49N(%30)%2b2%2a3-%36+%38190%3dSI%4e(%30)+2/%32-1%2b8%319%30,1%2b0%2b2%2f2%2d1+8%2d8%20  ) %20  %29 %20  %20)%20 %2c0%78717a767a%371%2c0%7878   )  %20 %29   %78   ) %20  ) %20   %29 %20|%7c'%20",0,1.0
6609,%31 %22 %20)%20  %77he%72e%20 2/2-%31+%38-%38+2*3-%36+28%337%2b0%2bSIN%280%29=8%2d8%2b2*%33-%36+%32/2%2d1+%32837 %61nd%201%20a%4eD%201%20AND%20 %20( %20 %32*3%2d6+%32*3%2d6+2*3-6+%330%320+%38-%38=%32/%32-%31+0+%53IN(0%29+%330%320  )%20 *6%370%33-%2d ,0,1.0
6610,%31'  %29 %20 OR%200 Or 2/2%2d1 oR  %20( %20se%6ce%63t %2a fr%6fm%20  %28  se%6ce%63t  ( %20slee%70  %28 %205  %20)%20  %20)  %20 %20) %20ydp%75 %20) %20 a%4eD%201%20aND%20  %28  %202/%32-1%2b2%2f2-%31+%27za%65s%27+%38-%38=S%49N(%30)+%32*%33-%36+'%7aa%65s+%30 ,0,1.0
6611,"%2d4%3400 u%6eio%6e al%6c se%6cect %339%383,3%398%33,3%3983,%339%383%2c3983,%33983,3%398%33,%339%383,398%33,3983%2d-%20",0,1.0
6612,"1'%2b %20(  %73e%6cect %6aid%79 %77her%65  %32989%2b2*%33-6%2b0%3d2/2-1%2b298%39+0 pr%6fc%65d%75re anal%79se %20(%20 %65xt%72a%63tvalue %20( %2096%327%2cconc%61t %20(  %30x%35c,%20 ( %20be%6ec%68m%61r%6b  %28 %20500%300%300%2cm%645%20 %28 %200x4b77%34c%375%20 %20)  %20 )%20 %20 %20 )  %20 %29  %20 %20)%20 ,1 %20)%20 %23 ",0,1.0
6613,"%31'   )%20 %20 %29 %20  an%64 %31 %26&%201%20&%26  %38-%38+%3651%30+2%2a3-6+8%2d8%2bS%49N(%30)+2%2f2%2d1=0+2*%33-%36+(%2b2%2a3%2d6%2b2%2f2%2d1+%53I%4e(%30)  sel%65c%74 %63o%75n%74 %20(  * %20) %20 %66ro%6d %73y%73use%72s%20as s%79s%31,sy%73u%73e%72s%20a%73 %73y%732,%73y%73u%73e%72s%20a%73 sy%733,%73ysu%73ers%20a%73 %73ys%34,%73ys%75s%65r%73 %61s sys%35,%73y%73u%73er%73 a%73 %73y%736,%73ys%75sers%20as %73ys%37  )%20 %20a%6ed%20 %20 (%20   (%20 %20 0%2bS%49N(0%29+'%74q%70j'%3d2*3%2d6+0%2b'%74q%70j%20",0,1.0
6614,"%31%'   %29 %20  )  %20 %20)  %20Or%202*3-%36 OR %20S%49N(%30)%2b2367+8%2d8=%30+%32/%32-%31+%28+0%20 %73e%6cec%74 %63o%75n%74 %20(%20 *%20 )%20 %20fr%6fm%20rdb%24fi%65lds%20as%20t1%2cr%64b%24typ%65s%20as%20t2,%72d%62$c%6fll%61t%69on%73 a%73 %743%2crd%62$%66un%63t%69o%6es%20a%73 t%34  )%20 %2d-%20",0,1.0
6615,"%31 %20)%20  %61s e%77n%76 whe%72e%20 2/2-1%2b2%2f2%2d1+%30+%30+%33393+%53I%4e(%30)=%33393%2bS%49N(0)+%30+2/2%2d1%20A%4eD %31 A%6ed %31 aN%44  2/2%2d1+%327%316%2b2*3-%36+0=SI%4e(0)%2b(+8-8 %20s%65l%65ct c%6funt%20 %28  %2a  )%20 %20f%72o%6d s%79s%75sers%20a%73 sy%731%2cs%79s%75ser%73 %61s s%79s%32,sy%73us%65r%73 as%20s%79s3,s%79sus%65r%73 a%73 s%79s%34,sy%73us%65rs %61s%20s%79s%35,s%79s%75ser%73 %61s%20s%79s6,s%79s%75s%65r%73 %61s%20sys7  )%20 %2d-%20",0,1.0
6616,-975%31 %22 %20 )%20 %20 %29 %20 %20 )%20 %20|| %32/2-1 O%52 %32/2%2d1%20OR%20 %32/2%2d1%2b59%329+2/2-1+SIN%280%29+2/2-%31=0%2b38%384-%2d+8-%38 ,0,1.0
6617,"%31'%2b %20( %20se%6cect%20'%62s%76a'%20wh%65re%20 %30+%32*%33-6%2b43%378%2b2/%32-%31=%38-8%2b0+%34378 Or%202%2a3-6%20Or%20 %32/2%2d1+%3755%32+%38-%38=8-8+2%2f2%2d1+0+(%2b0%20 se%6ce%63t%20count%20 ( %20*%20 )%20 %20f%72o%6d %72db$%66ie%6cds a%73 t%31,r%64b$typ%65s%20as%20t%32,%72db$%63ol%6ca%74i%6fn%73 %61s %743,%72d%62$f%75nc%74ion%73 %61s %744%20  %29 %20 %20)%20 %20+'%20",0,1.0
6618,1 a%4eD 1%20a%4ed  6%396%39+0%2b2*3-%36+2%2f2%2d1=0+S%49N(%30)+%32*%33-6+(+%32*3%2d6%20 %73el%65c%74 6%396%39 f%72om%20pg%5fsl%65ep%20 %28  5%20 %20)%20 %20 )%20 ,0,1.0
6619,"1%20""  %29   wh%65r%65  %30+SI%4e(%30)%2b5005=%30+%35005+S%49N(%30) %70ro%63e%64u%72e %61n%61l%79se%20 (%20 extractv%61l%75e%20 %28  9%3255%2cc%6fn%63a%74  %28  %30x5%63, %20(  benc%68m%61rk%20 (  %3500000%30,md%35  (%20 0%7852%3515a50%20  %29    )%20    %20)%20  %20)%20  %20 ) %20,1 %20)  %2d- ",0,1.0
6620,"%31%'%20 ) %20 O%52 %38-%38 or ex%74r%61ctval%75e%20 %28  1%329%37,%63on%63a%74  %28  %30x5%63,0x7%317%3170%36a71,%20 %28 %20s%65l%65c%74   %28 %20el%74  (  %201297+%32/2%2d1%2b2*%33-6%3d1%329%37,%31+S%49N%280)%2b0%20 %20) %20 %20) %20   ) %20,0%787%317%6176%37a%371%20  )    )%20 %20 %61n%64 %31 %61nd%20 %20(   %32/%32-%31+'%25'%2b2/2%2d1=%32/2-1+'+%32*3%2d6 ",0,1.0
6621,"1%20""%20AN%44 %31 %61n%64 %202/%32-1%2b5%355%36+2/%32-%31+%32/%32-%31=%32*%33-%36+0+%32*3-6+%28+%32*3%2d6%20 %73e%6ce%63t %63o%75nt%20 %28  %2a %20)  %20fro%6d a%6cl_u%73e%72s t%31,%61l%6c_u%73e%72s%20t2,al%6c_%75s%65rs %743%2call%5fu%73ers%20t%34,%61l%6c_%75sers%20t5%20 %29   ",0,1.0
6622,"%2d16%328%20"" u%6ei%6fn%20all sel%65ct %3918%39,%391%389,%391%389%2c918%39,%3918%39,%39189%2c9189%2c9%3189%2c918%39-%2d ",0,1.0
6623,"1%20"" %20)%20 %20a%73 %63koi %77he%72e %20S%49N%280)%2b46%374+2*%33-6%2b0%3d8-8%2b0+46%374+%30+S%49N(0)+8-8%20u%6ei%6fn%20all %73e%6cect%20nu%6cl,%6eu%6cl,%6eu%6cl%2cn%75ll%2cn%75l%6c,n%75l%6c,%6eul%6c,n%75ll,%6eul%6c,%6eu%6cl%23 ",0,1.0
6624,"-8%316%36 %22  %20)  %20 )  %20  %29  %20or%200%20O%72 0 or %20SI%4e(%30)+%359%303+%32*%33-6%2b8-8+%38-%38=%38-%38+%28+%32/%32-%31+%32/%32-1  'q%71p%6aq%27||  (%20 s%65l%65c%74 %63ase%2059%303%20w%68en%20590%33 %74h%65n %31 %65l%73e%200 e%6ed f%72o%6d rd%62$%64a%74a%62a%73e%20 ) %20||'%71zv%7aq%27  ) %20 %61nd %31 AND   %20(  %20 %28    %20(%20 %20""l%63qb%20"" %30+SIN%280)%2b+SI%4e(%30)%3d2/%32-1%2bS%49N%280%29+ ""l%63q%62 ",0,1.0
6625,"1%27 i%6e %62o%6flean %6do%64e %20)%20 %20o%52 2%2f2%2d1%20or%202/2%2d1%20O%72  %53IN(%30)+7%355%32+0=0+%28+%32/2-%31 %20sel%65ct c%6fu%6et%20 %28 %20*  %29 %20 from %72d%62$f%69e%6cd%73 %61s %741,%72db%24t%79p%65s as%20t%32,%72d%62$c%6fl%6ca%74i%6fn%73 %61s%20t%33,r%64b%24fun%63t%69on%73 %61s%20t4%20 )%20 #%20",0,1.0
6626,"%2d841%39  %29  %20w%68e%72e%20 0%2b0%2b2*%33-6%2b8%369%32+S%49N%280)%3d8-%38+8-%38+8%3692 %75ni%6fn%20a%6cl%20sele%63t%208%369%32,%386%392,86%392%2d- ",0,1.0
6627,%31  %29 %20 %61s%20nmlm %77here%20 S%49N(0%29+%38-8%2b987%32=2*3%2d6%2b9%387%32+0%2b2%2f2-1+2%2f2-%31+S%49N(0%29 ,0,1.0
6628,"%31 ""%20 %29 %20 %75nion%20all%20se%6ce%63t%20nul%6c,n%75ll,n%75l%6c,%6eu%6cl,n%75ll,%6eu%6cl%2cnul%6c,nu%6cl%23 ",0,1.0
6629,-31%361%27  %29   O%72 %53I%4e(0%29 OR%20 %30+%38-%38+%53IN%280%29+8%3501%3d0+SIN%280%29+2*%33-%36+%317%396+2*%33-6%2b2/2-1 ,0,1.0
6630,"1%27+  (%20 %73e%6cect 'jhc%65'%20wh%65re  %32/%32-%31+0%2b1117%2bSI%4e(%30)%2b0%2b8-%38=%32/2%2d1%2bS%49N(0)+%31117%2b2*3%2d6 A%4eD%201%20AND  2*%33-%36+0%2b555%36=0%2b8-%38+2%2a3%2d6%2b(+0%2b2*%33-%36 %20sel%65ct%20co%75n%74  %28 %20*  )   %66r%6fm al%6c_%75s%65r%73 t1%2call_%75se%72s t%32,%61ll%5fus%65rs %743%2ca%6cl_%75s%65rs%20t4,%61ll_%75se%72s t5   ) %20  ) %20 +'%20",0,1.0
6631,"1%20""%20 %20) %20  )  %20 %4fR %32*%33-6 %6fR %32*3-%36 Or%20 2/%32-1+0+5%328%36+%32/%32-%31=%53IN%280)%2bSI%4e(0)%2b(%2b0 %20s%65l%65ct co%75nt %20(%20 *%20 %29   %66r%6fm%20al%6c_use%72s %741,%61l%6c_%75sers t2,%61l%6c_u%73e%72s %743,a%6cl_%75sers%20t%34,al%6c_%75sers t5 %20) %20 %41n%64 %31 %26& %31 A%6ed%20 %20 %28   %20(%20 %20 ""%6cano%20"" %32/%32-1+%2bSI%4e(0)=%30+%2b8%2d8%20""%6ca%6eo ",0,1.0
6632,1%27 %61ND 1 A%4eD%2037%315%20i%6e %20 %20(%20  %20( %20 c%68a%72 %20(%20 113%20 %29 %20+%63h%61r  %28 %201%313%20 )  +%63har  (%20 %311%32  )%20 %2bcha%72  %28  %3106  )  %2bch%61r%20 %28 %201%313%20 %29  + %20(  se%6cec%74 %20 (  c%61s%65 w%68e%6e %20 (%20  2*3-%36+%53I%4e(0)+%337%315+%38-%38=%38-8%2b8-%38+3%371%35+%38-8%2b2/%32-%31 %20)%20  t%68e%6e cha%72  (%20 %349%20 %29 %20 els%65 c%68ar %20(  %348%20 %29 %20 %65nd %20 )   %20) %20 +%63h%61r %20(%20 1%313%20 )  %2bc%68a%72 %20(%20 12%32  %29  +c%68ar%20 (  118 %20)  %2bch%61r %20(%20 %3122  )%20 +%63h%61r%20 %28 %20113%20 %20)%20 %20 )  %20 %20) %20 %61n%64 %27p%73dl%27 l%69k%65 '%70sd%6c ,0,1.0
6633,"1%20"" %20 %29   %20) %20 %20 %29 %20 O%52 %53IN%280%29 %4fr%200 |%7c %20 ( %20se%6cec%74 %39173 %66r%6fm%20 (  %73e%6cect%20cou%6et%20 ( %20*%20 %29  %2cconcat  (  %30x%371%3717%306a%371%2c  %28  s%65l%65c%74 %20 (%20 %65l%74  %28   %30+S%49N(%30)%2b8%2d8+917%33=%30+%30+917%33,%31+%32*3-%36   )%20  %20)%20 %20  %29 %20,0x%3717a76%37a%371%2cfl%6fo%72  (%20 r%61n%64 %20( %200 %20) %20*%32  %20)%20  %20) %20 x%20f%72om %69n%66o%72mat%69o%6e_%73c%68em%61.%63h%61r%61c%74er_se%74s %67roup%20b%79 x%20 %29 %20a %20) %20 %61nd %31 AN%44  %20 %28    (%20   %20(%20  %22o%79xk %22 %38-%38+%2bSI%4e(%30)%2bS%49N(0%29=SIN%280)%2b0+ ""%6fy%78k%20",0,1.0
6634,%73e%6cec%74 %6cike%20 %28 %20'%61b%63def%67'%2cup%70e%72  (  %68ex%20 %28  r%61n%64omb%6cob  %28 %205000%30000%30/2   %29    )   %20  )%20 %20 %29  %20 An%64 1%20and 1 %41ND %20 %28   %53IN%280)%2b2*%33-%36+%3771%31+2/2%2d1=2*%33-%36+%30+%3771%31+8%2d8+2*3-6%20,0,1.0
6635,-%366%300'%20 %29   %75nio%6e %61l%6c %73elec%74 %355%366%2c556%36#%20,0,1.0
6636,%31' %20) %20 %41ND %31 AN%44   ( %20se%6ce%63t * f%72om%20  ( %20sel%65c%74 %20(  %73l%65ep%20 %28  5  %20)%20 %20 )%20 %20 %20)%20 %66z%6eo%20 %29 %20,0,1.0
6637,"-9%372%31'%20o%72 SIN(%30) %6fr elt %20(%20 %20951%31+%30+2*3%2d6+8%2d8%2bS%49N(0%29+%32*%33-%36=2/2%2d1+9%323%38,9%323%38+%32*%33-6  )%20 %20",0,1.0
6638,"%31'%20 )%20  %61N%64 %31 A%6ed extrac%74v%61l%75e%20 (  %379%382,conc%61t  %28 %200x5%63,0x%3717%31706a7%31,%20 %28 %20s%65l%65c%74  %20(%20 %65lt%20 %28 %20 7%3982%2b2%2f2-1%2b8%2d8+%32/%32-%31+S%49N(0)=%53IN(0%29+%379%382,1%2b2%2a3%2d6+%38-%38+2/%32-1   %29  %20 )   %20 %29  %2c0%78717a767a7%31 %20 ) %20 %20) %20 %20",0,1.0
6639,"1% ""%20OR%202%2a3%2d6 o%72 %20 %28  s%65le%63t%20* %66rom%20 %20(%20 se%6cec%74  %28  %73l%65e%70  ( %205  %20)%20  %20)   %20 %29  s%64d%6f %20)%20 # ",0,1.0
6640,"%73e%6cec%74 %70g_%73l%65e%70 %20(  5%20 )%20  aN%64 %31 a%4eD%20 ""%69l%79w%20"" li%6be%20 %22il%79w%20",0,1.0
